,date,region,region name,week,P,pop,incidence,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports
715,2021-08-16,H,Corse,2021-S34,76800,34467900,222.8160114193206,,0,13,36,19,,,0,0,16,0,17,15,0,0,32,0,21,0,,0,40.0,0,9,,,,0,26,,0,26,31,0,35,0,0,0,0
716,2021-08-23,H,Corse,2021-S35,47700,34467900,138.38963209246864,,0,57,0,38,,,0,48,38,0,36,16,0,48,0,0,0,0,,25,20.0,0,7,,,,0,12,,0,0,0,0,0,13,0,0,0
717,2021-08-30,H,Corse,2021-S36,39500,34467900,114.59938087321828,,0,45,0,0,,,0,0,32,0,45,0,27,0,38,45,18,0,,24,59.0,0,7,,,,0,0,,25,52,0,0,44,18,0,0,0
718,2021-09-06,H,Corse,2021-S37,27200,34467900,78.9140040443427,,0,25,0,0,,,0,0,67,0,17,0,0,0,63,0,0,0,,0,0.0,0,6,,,,34,0,,0,38,0,0,60,0,0,0,0
719,2021-09-13,H,Corse,2021-S38,18600,34467900,53.96325276561671,,0,24,0,50,,,0,65,84,62,21,18,19,65,22,0,0,0,,0,59.0,0,9,,,,0,20,,30,0,0,41,26,12,0,0,0
720,2021-09-20,H,Corse,2021-S39,15500,34467900,44.96937730468058,,0,0,0,0,,,27,0,25,0,0,42,15,0,43,0,0,0,,22,0.0,0,3,,,,0,0,,22,0,0,0,62,0,0,0,0
721,2021-09-27,H,Corse,2021-S40,18700,34467900,54.25337778048561,,0,22,0,0,,,52,0,0,0,17,0,28,33,46,0,0,0,,0,0.0,31,9,,,,0,28,,0,0,0,0,0,0,31,0,0
722,2021-10-04,H,Corse,2021-S41,18900,34467900,54.83362781022343,,0,44,0,0,,,0,0,0,0,19,0,57,0,29,14,0,37,,29,0.0,0,3,,,,0,0,,0,83,73,40,44,0,51,0,0
723,2021-10-11,H,Corse,2021-S42,19300,34467900,55.99412786969905,,0,80,0,0,,,0,0,53,0,0,23,37,0,60,0,0,0,,39,73.0,29,5,,,,0,19,,100,71,0,0,38,20,0,0,46
724,2021-10-18,H,Corse,2021-S43,31200,34467900,90.51900463909898,,0,34,0,0,,,0,0,46,0,31,31,21,0,67,0,0,0,,0,0.0,0,8,,,,0,30,,0,0,0,0,35,38,0,0,0
725,2021-10-25,H,Corse,2021-S44,39400,34467900,114.30925585834936,,0,43,0,0,,,0,0,59,21,42,0,36,0,31,0,0,24,,0,100.0,79,5,,,,0,0,,0,43,0,0,31,0,0,56,0
726,2021-11-01,H,Corse,2021-S45,65100,34467900,188.8713846796585,,0,0,0,31,,,45,0,0,100,25,0,0,0,0,0,0,0,,50,0.0,0,6,,,,0,0,,0,0,0,0,20,0,0,0,0
727,2021-11-08,H,Corse,2021-S46,105900,34467900,307.24239074617253,,0,32,0,0,,,0,0,66,42,50,0,0,0,0,0,0,0,,0,0.0,0,4,,,,0,15,,0,0,0,0,32,0,0,0,0
728,2021-11-15,H,Corse,2021-S47,134000,34467900,388.7675199243354,,22,84,0,0,,,0,0,0,37,46,0,27,60,0,0,0,37,,0,0.0,0,2,,,,0,0,,0,100,0,25,0,0,0,0,0
729,2021-11-22,H,Corse,2021-S48,154900,34467900,449.40364803193694,,0,42,0,0,,,35,0,0,0,49,0,45,0,53,0,0,63,,18,36.0,0,6,,,,0,0,,0,0,36,58,48,15,91,42,0
730,2021-11-29,H,Corse,2021-S49,219700,34467900,637.4046576669887,,32,52,49,0,,,0,0,0,0,0,0,0,0,0,21,0,79,,0,0.0,0,9,,,,31,0,,47,77,92,0,25,100,0,0,0
731,2021-12-06,H,Corse,2021-S50,226300,34467900,656.5529086483366,,24,64,60,0,,,0,0,0,0,36,30,47,0,0,24,0,100,,0,0.0,0,6,,,,0,0,,0,0,41,0,0,0,0,28,0
732,2021-12-13,H,Corse,2021-S51,345500,34467900,1002.3819263720736,,62,66,0,41,,,34,0,0,0,34,0,0,0,0,0,0,0,,0,0.0,64,6,,,,0,0,,0,0,0,0,43,0,0,0,0
733,2021-12-20,H,Corse,2021-S52,824200,34467900,2391.210372549532,,31,49,68,0,,,62,0,100,0,0,0,99,0,0,100,0,0,,78,0.0,0,6,,,,0,0,,0,0,0,0,32,0,0,0,0
734,2021-12-27,H,Corse,2022-S01,937700,34467900,2720.502264425741,,55,94,85,100,,,0,0,89,90,46,66,0,96,0,31,0,0,,33,0.0,0,11,,,,0,0,,0,0,54,0,28,0,0,0,69
735,2022-01-03,H,Corse,2022-S02,793600,34467900,2302.432117999646,,80,64,100,0,,,25,0,37,0,57,0,0,82,0,0,0,0,,0,0.0,37,10,,,,0,34,,0,52,0,0,31,35,0,0,0
736,2022-01-10,H,Corse,2022-S03,931800,34467900,2703.3848885484754,,0,61,0,0,,,0,0,40,0,74,23,57,0,100,27,53,0,,20,0.0,0,5,,,,0,0,,0,0,0,47,75,20,0,0,0
737,2022-01-17,H,Corse,2022-S04,867000,34467900,2515.383878913424,,0,54,0,64,,,0,0,73,0,32,0,0,100,66,0,0,0,,58,0.0,0,7,,,,0,0,,0,0,78,0,70,0,0,0,0
738,2022-01-24,H,Corse,2022-S05,713200,34467900,2069.171606045045,,54,67,0,45,,,0,100,33,0,46,0,28,32,53,15,0,0,,0,36.0,0,7,,,,57,0,,31,0,0,0,0,0,0,0,0
739,2022-01-31,H,Corse,2022-S06,488400,34467900,1416.9705726197417,,60,86,33,0,,,0,0,0,0,0,30,37,34,35,56,0,34,,19,0.0,80,6,,,,0,0,,31,0,39,0,57,0,0,0,56
740,2022-02-07,H,Corse,2022-S07,333500,34467900,967.5669245878048,,27,51,52,0,,,24,0,52,0,27,0,22,0,69,0,0,0,,0,0.0,0,5,,,,44,18,,0,0,0,100,30,18,0,0,0
741,2022-02-14,H,Corse,2022-S08,209200,34467900,606.9415311057535,,29,87,0,43,,,0,0,57,0,23,0,50,0,43,0,0,0,,20,0.0,0,2,,,,0,0,,0,0,29,0,66,0,0,0,100
742,2022-02-21,H,Corse,2022-S09,166600,34467900,483.3482747715991,,18,72,36,0,,,0,0,70,0,34,0,44,39,25,25,0,39,,0,26.0,0,4,,,,26,0,,0,75,41,0,46,0,0,0,0
743,2022-02-28,H,Corse,2022-S10,224100,34467900,650.1701583212206,,0,0,0,0,,,0,0,0,0,62,27,22,0,0,15,0,0,,49,0.0,0,4,,,,86,0,,0,44,0,0,47,0,0,0,0
744,2022-03-07,H,Corse,2022-S11,427100,34467900,1239.123938505102,,0,46,0,0,,,0,0,38,0,0,0,26,30,32,0,21,47,,0,0.0,26,1,,,,0,0,,31,0,0,0,46,0,0,0,40
745,2022-03-14,H,Corse,2022-S12,603600,34467900,1751.1945897487228,,18,54,62,51,,,0,0,47,0,31,0,32,0,29,0,65,0,,26,0.0,0,3,,,,50,0,,22,30,0,19,72,0,0,24,0
746,2022-03-21,H,Corse,2022-S13,686400,34467900,1991.4181020601773,,21,90,0,0,,,54,0,85,0,0,83,25,0,58,0,0,28,,24,0.0,0,3,,,,53,0,,0,0,0,0,0,0,0,15,0
747,2022-03-28,H,Corse,2022-S14,626900,34467900,1818.793718213178,,0,67,0,30,,,0,25,54,0,25,0,15,20,68,0,0,0,,14,0.0,0,3,,,,0,0,,0,0,0,0,0,0,0,0,0
748,2022-04-04,H,Corse,2022-S15,542300,34467900,1573.3479556340826,,29,56,48,0,,,0,0,59,0,33,26,30,0,43,0,0,0,,35,29.0,0,3,,,,0,0,,18,0,34,0,90,0,0,0,0
749,2022-04-11,H,Corse,2022-S16,395300,34467900,1146.8641837767896,,44,65,49,37,,,0,0,61,0,0,0,28,0,24,0,0,0,,0,28.0,0,2,,,,33,0,,0,0,0,0,42,17,0,19,0
750,2022-04-18,H,Corse,2022-S17,262500,34467900,761.5781640308809,,20,68,79,0,,,0,0,70,0,0,0,19,0,69,0,0,39,,0,0.0,0,3,,,,0,0,,0,0,0,33,0,0,20,0,47
751,2022-04-25,H,Corse,2022-S18,149700,34467900,434.3171472587538,,0,47,0,27,,,0,0,37,34,44,0,29,0,74,0,51,0,,25,36.0,0,2,,,,29,14,,16,31,0,0,24,11,0,0,0
752,2022-05-02,H,Corse,2022-S19,125000,34467900,362.65626858613376,,0,53,0,0,,,0,0,16,0,0,0,35,19,72,0,0,31,,26,28.0,0,2,,,,0,0,,0,0,0,0,39,8,24,0,0
753,2022-05-09,H,Corse,2022-S20,88800,34467900,257.6310132035894,,0,42,0,0,,,0,0,28,0,60,39,37,0,65,12,0,0,,0,34.0,0,1,,,,25,0,,0,0,0,0,71,20,0,0,0
754,2022-05-16,H,Corse,2022-S21,61900,34467900,179.58738420385342,,20,29,0,38,,,0,0,40,0,0,29,23,0,24,0,0,0,,0,0.0,25,1,,,,0,12,,0,0,0,0,38,11,31,0,33
755,2022-05-23,H,Corse,2022-S22,67700,34467900,196.41463506625004,,0,61,0,0,,,26,34,70,0,0,0,27,0,23,0,0,0,,16,0.0,0,1,,,,0,15,,32,0,0,0,24,26,23,0,53
756,2020-05-11,I,Franche_Comté,2020-S20,4200,117063700,3.58779023728107,0.0,23,38,38,0,0.0,0.0,0,0,15,0,46,74,32,17,44,0,0,13,,21,0.0,56,88,0.0,0.0,0.0,0,33,0.0,59,24,0,35,16,48,100,28,0
757,2020-05-18,I,Franche_Comté,2020-S21,5800,117063700,4.954567470531002,0.0,0,45,46,24,0.0,0.0,0,0,55,23,67,24,31,32,27,0,40,0,,34,0.0,0,70,18.0,0.0,0.0,0,14,0.0,87,31,0,26,38,61,49,0,53
758,2020-05-25,I,Franche_Comté,2020-S22,3800,117063700,3.246095928968588,26.0,8,27,17,18,0.0,0.0,0,61,0,0,43,36,43,0,52,15,0,14,,27,0.0,21,50,0.0,50.0,0.0,0,50,0.0,100,0,0,0,42,81,35,30,0
759,2020-06-01,I,Franche_Comté,2020-S23,4200,117063700,3.58779023728107,0.0,0,26,0,25,0.0,0.0,0,0,15,0,57,29,0,21,28,0,0,14,,40,0.0,41,35,0.0,0.0,0.0,0,25,57.0,77,29,21,0,53,66,20,0,0
760,2020-06-08,I,Franche_Comté,2020-S24,4000,117063700,3.4169430831248286,0.0,0,30,0,24,0.0,0.0,0,0,21,0,52,0,48,24,39,8,15,0,,47,0.0,21,29,0.0,0.0,0.0,0,31,0.0,73,15,0,0,44,38,0,26,0
761,2020-06-15,I,Franche_Comté,2020-S25,2600,117063700,2.2210130040311387,0.0,5,22,0,100,0.0,0.0,0,0,0,25,25,55,68,0,30,0,16,17,,56,0.0,19,33,0.0,0.0,0.0,0,26,0.0,60,0,0,0,35,50,6,0,0
762,2020-06-22,I,Franche_Comté,2020-S26,2300,117063700,1.9647422727967765,0.0,10,17,20,0,0.0,0.0,0,0,0,0,54,50,37,36,35,0,51,0,,84,17.0,0,34,26.0,62.0,70.0,0,58,0.0,39,0,0,0,40,38,0,0,0
763,2020-06-29,I,Franche_Comté,2020-S27,2800,117063700,2.39186015818738,0.0,0,27,0,23,0.0,0.0,0,0,33,0,38,0,37,31,22,0,28,0,,36,0.0,32,31,0.0,0.0,0.0,0,23,0.0,37,0,0,55,26,46,16,0,0
764,2020-07-06,I,Franche_Comté,2020-S28,4100,117063700,3.502366660202949,0.0,8,45,21,0,0.0,0.0,0,0,28,0,75,72,79,16,35,0,36,0,,40,0.0,0,30,0.0,0.0,0.0,27,0,0.0,30,0,0,38,22,17,41,0,0
765,2020-07-13,I,Franche_Comté,2020-S29,3700,117063700,3.160672351890466,0.0,0,63,60,28,0.0,0.0,0,0,13,0,55,0,61,32,25,0,0,12,,0,0.0,0,33,40.0,50.0,0.0,0,42,100.0,47,21,0,0,67,13,16,0,0
766,2020-07-20,I,Franche_Comté,2020-S30,5400,117063700,4.612873162218519,0.0,0,39,0,0,0.0,32.0,0,38,0,0,75,50,43,0,48,12,42,0,,48,0.0,0,32,0.0,32.0,0.0,0,0,0.0,16,0,33,0,66,38,0,0,0
767,2020-07-27,I,Franche_Comté,2020-S31,5700,117063700,4.869143893452881,0.0,0,28,25,42,0.0,0.0,20,0,21,0,69,42,27,38,34,14,0,0,,0,0.0,0,30,38.0,0.0,0.0,24,0,0.0,0,0,30,0,19,0,26,0,0
768,2020-08-03,I,Franche_Comté,2020-S32,8200,117063700,7.004733320405899,24.0,15,23,0,28,100.0,0.0,41,0,0,0,80,34,58,0,46,0,17,30,,59,0.0,0,25,0.0,0.0,0.0,0,59,0.0,27,0,0,36,45,32,30,0,0
769,2020-08-10,I,Franche_Comté,2020-S33,13900,117063700,11.87387721385878,0.0,0,29,0,0,0.0,0.0,21,0,11,0,32,24,49,70,28,10,0,22,,46,19.0,0,25,0.0,0.0,0.0,0,18,0.0,19,30,21,0,55,33,0,57,0
770,2020-08-17,I,Franche_Comté,2020-S34,18500,117063700,15.803361759452333,31.0,25,30,45,20,0.0,0.0,0,0,0,0,84,38,32,32,36,0,0,0,,36,0.0,23,27,0.0,0.0,0.0,0,28,0.0,0,23,0,0,77,0,12,41,0
771,2020-08-24,I,Franche_Comté,2020-S35,28000,117063700,23.9186015818738,0.0,10,44,61,0,0.0,50.0,0,31,25,0,60,55,38,26,21,12,0,35,,27,0.0,40,26,0.0,0.0,0.0,0,33,0.0,37,0,0,0,0,0,8,0,0
772,2020-08-31,I,Franche_Comté,2020-S36,37400,117063700,31.948417827217146,21.0,0,47,0,88,0.0,0.0,0,22,17,0,61,32,24,41,35,0,52,0,,30,0.0,44,25,0.0,76.0,0.0,0,0,0.0,21,55,0,0,82,21,26,0,0
773,2020-09-07,I,Franche_Comté,2020-S37,46200,117063700,39.46569261009177,0.0,0,47,0,77,0.0,0.0,0,23,37,0,48,63,48,20,26,0,0,14,,39,0.0,0,26,0.0,45.0,0.0,0,18,0.0,0,100,0,86,80,38,16,0,0
774,2020-09-14,I,Franche_Comté,2020-S38,57600,117063700,49.20398039699754,0.0,13,41,27,59,0.0,0.0,0,0,36,0,61,42,54,31,52,0,0,17,,28,0.0,0,25,0.0,0.0,0.0,0,0,29.0,21,0,44,29,67,25,12,0,0
775,2020-09-21,I,Franche_Comté,2020-S39,53400,117063700,45.61619015971646,31.0,0,51,53,47,36.0,0.0,0,0,16,68,39,30,32,19,39,0,0,0,,18,100.0,16,27,33.0,0.0,0.0,0,43,0.0,17,46,74,0,35,21,0,31,0
776,2020-09-28,I,Franche_Comté,2020-S40,55200,117063700,47.15381454712264,0.0,11,30,0,0,61.0,0.0,0,0,18,0,64,0,49,0,44,0,0,29,,44,16.0,0,23,0.0,0.0,0.0,0,19,0.0,17,0,0,0,90,24,14,86,0
777,2020-10-05,I,Franche_Comté,2020-S41,85600,117063700,73.12258197887134,0.0,0,38,23,0,59.0,0.0,18,0,32,0,41,56,58,27,53,0,0,0,,26,0.0,25,21,26.0,0.0,0.0,68,30,0.0,0,34,84,31,91,33,0,56,0
778,2020-10-12,I,Franche_Comté,2020-S42,193700,117063700,165.46546880031983,0.0,0,26,37,33,0.0,0.0,46,0,45,0,45,79,47,0,41,0,0,0,,55,0.0,0,26,47.0,0.0,0.0,0,0,0.0,0,71,39,0,83,11,10,34,0
779,2020-10-19,I,Franche_Comté,2020-S43,440400,117063700,376.2054334520436,0.0,0,55,0,0,92.0,0.0,0,0,20,0,35,0,46,29,55,0,0,22,,17,0.0,82,30,0.0,0.0,0.0,0,0,0.0,0,37,0,98,53,0,11,27,0
780,2020-10-26,I,Franche_Comté,2020-S44,694800,117063700,593.5230135387827,0.0,0,35,0,46,0.0,0.0,0,0,26,0,70,30,37,0,33,0,37,0,,33,0.0,33,45,0.0,26.0,0.0,0,53,0.0,77,24,23,0,100,13,18,29,46
781,2020-11-02,I,Franche_Comté,2020-S45,747800,117063700,638.7975093901867,0.0,0,58,83,27,0.0,0.0,0,0,39,18,46,23,41,0,30,14,61,35,,0,0.0,54,34,26.0,54.0,35.0,0,0,0.0,0,18,27,0,33,59,0,55,0
782,2020-11-09,I,Franche_Comté,2020-S46,492000,117063700,420.2839992243539,0.0,0,51,38,16,0.0,47.0,0,48,18,0,0,0,51,0,51,0,18,0,,16,0.0,29,32,0.0,40.0,0.0,0,71,0.0,16,25,0,0,39,20,8,100,0
783,2020-11-16,I,Franche_Comté,2020-S47,328400,117063700,280.5310271245485,0.0,0,43,0,77,0.0,0.0,0,33,50,35,56,29,37,17,45,0,0,16,,32,0.0,42,26,0.0,51.0,0.0,0,25,0.0,0,31,41,0,66,10,20,0,0
784,2020-11-23,I,Franche_Comté,2020-S48,233700,117063700,199.6348996315681,0.0,8,21,29,0,51.0,0.0,0,0,23,0,18,24,30,0,41,0,18,18,,47,0.0,28,20,0.0,0.0,0.0,0,32,0.0,0,18,0,0,63,16,19,0,0
785,2020-11-30,I,Franche_Comté,2020-S49,236100,117063700,201.68506548144305,0.0,16,18,26,22,87.0,0.0,14,38,8,0,43,45,47,34,37,0,0,19,,42,0.0,0,18,0.0,0.0,0.0,0,31,0.0,0,27,0,0,73,0,16,0,0
786,2020-12-07,I,Franche_Comté,2020-S50,275600,117063700,235.42737842730068,0.0,20,20,0,0,0.0,47.0,0,59,31,0,24,44,64,22,40,0,0,27,,0,0.0,29,19,0.0,0.0,0.0,0,22,0.0,0,0,51,50,49,27,12,69,0
787,2020-12-14,I,Franche_Comté,2020-S51,341900,117063700,292.0632100300947,0.0,0,43,100,19,0.0,0.0,0,0,29,0,34,26,26,31,36,0,0,13,,0,0.0,28,21,22.0,34.0,52.0,0,0,78.0,38,63,0,0,60,0,0,0,0
788,2020-12-21,I,Franche_Comté,2020-S52,303000,117063700,258.8334385467058,0.0,0,41,18,27,60.0,0.0,18,0,20,19,29,56,37,56,25,0,39,22,,25,0.0,0,23,20.0,0.0,0.0,0,35,0.0,37,0,0,0,44,28,0,0,0
789,2020-12-28,I,Franche_Comté,2020-S53,348900,117063700,298.0428604255632,0.0,16,28,27,0,0.0,0.0,0,0,9,0,38,48,31,0,46,0,0,0,,0,0.0,0,23,0.0,39.0,0.0,0,55,0.0,0,59,69,0,30,36,0,31,0
790,2020-12-28,I,Franche_Comté,2021-S01,383500,117063700,327.599418094593,0.0,16,28,27,0,0.0,0.0,0,0,9,0,38,48,31,0,46,0,0,0,,0,0.0,0,23,0.0,39.0,0.0,0,55,0.0,0,59,69,0,30,36,0,31,0
791,2021-01-04,I,Franche_Comté,2021-S02,313600,117063700,267.88833771698654,24.0,0,29,43,23,0.0,0.0,0,37,23,0,32,40,37,0,34,0,0,14,,0,0.0,0,23,0.0,31.0,0.0,0,68,0.0,46,0,0,0,46,46,9,32,0
792,2021-01-11,I,Franche_Comté,2021-S03,312300,117063700,266.777831214971,0.0,17,36,25,48,0.0,0.0,100,0,18,46,56,0,35,15,20,0,0,0,,29,0.0,0,24,0.0,28.0,0.0,0,65,0.0,15,13,34,0,68,18,0,0,59
793,2021-01-18,I,Franche_Comté,2021-S04,280500,117063700,239.6131337041286,35.0,16,33,0,39,81.0,0.0,0,50,22,0,62,42,75,0,53,18,0,0,,0,0.0,0,22,0.0,0.0,28.0,0,33,0.0,0,51,33,0,71,29,0,65,0
794,2021-01-25,I,Franche_Comté,2021-S05,234800,117063700,200.57455897942745,19.0,0,58,33,35,0.0,0.0,21,0,33,0,64,62,17,46,17,0,0,21,,14,0.0,0,27,0.0,87.0,0.0,0,18,0.0,30,0,0,41,81,65,9,0,62
795,2021-02-01,I,Franche_Comté,2021-S06,187700,117063700,160.3400541756326,0.0,0,47,29,25,0.0,50.0,0,0,26,0,71,53,26,43,42,0,0,14,,0,0.0,0,22,0.0,0.0,0.0,18,21,0.0,34,0,0,0,53,24,13,0,0
796,2021-02-08,I,Franche_Comté,2021-S07,181100,117063700,154.70209808847662,0.0,5,59,28,65,45.0,0.0,0,27,16,0,19,44,60,0,52,0,73,0,,22,0.0,0,19,0.0,0.0,40.0,0,54,0.0,16,0,47,0,30,21,9,0,0
797,2021-02-15,I,Franche_Comté,2021-S08,191600,117063700,163.6715736816793,0.0,11,54,60,45,0.0,0.0,0,27,33,32,74,29,50,31,55,9,0,28,,14,0.0,27,18,0.0,0.0,0.0,0,51,0.0,0,0,0,0,66,53,0,0,0
798,2021-02-22,I,Franche_Comté,2021-S09,178600,117063700,152.5665086615236,0.0,6,22,52,0,0.0,0.0,0,52,23,31,26,58,42,0,40,0,16,20,,26,0.0,33,20,35.0,0.0,34.0,0,0,0.0,0,38,0,0,46,30,7,28,0
799,2021-03-01,I,Franche_Comté,2021-S10,226800,117063700,193.74067281317772,0.0,12,22,46,0,0.0,0.0,0,100,29,0,51,34,65,0,36,15,0,0,,18,0.0,44,18,0.0,0.0,0.0,27,27,0.0,25,0,48,34,70,83,0,32,47
800,2021-03-08,I,Franche_Comté,2021-S11,262000,117063700,223.80977194467627,73.0,14,50,21,38,32.0,0.0,0,42,52,0,33,85,49,19,29,0,0,0,,30,0.0,56,14,0.0,0.0,0.0,0,0,0.0,33,20,0,0,42,43,9,0,0
801,2021-03-15,I,Franche_Comté,2021-S12,352800,117063700,301.3743799316099,0.0,17,49,46,69,0.0,0.0,0,0,49,0,63,33,47,0,59,10,0,0,,17,0.0,0,18,0.0,29.0,0.0,0,0,0.0,26,0,17,0,55,18,0,48,0
802,2021-03-22,I,Franche_Comté,2021-S13,414500,117063700,354.08072698881034,0.0,14,39,35,32,0.0,0.0,33,0,39,0,34,38,50,0,62,33,26,22,,26,0.0,0,20,0.0,0.0,0.0,0,26,0.0,0,0,52,0,68,44,0,0,0
803,2021-03-29,I,Franche_Comté,2021-S14,358500,117063700,306.2435238250628,0.0,12,45,50,50,0.0,0.0,0,0,47,0,75,27,13,0,84,0,17,15,,26,0.0,69,24,75.0,58.0,0.0,0,0,0.0,32,0,100,0,36,91,0,37,0
804,2021-04-05,I,Franche_Comté,2021-S15,339400,117063700,289.92762060314175,0.0,0,55,55,23,36.0,0.0,36,0,31,28,35,23,48,0,27,9,25,11,,49,0.0,0,17,23.0,0.0,0.0,0,0,0.0,0,21,22,0,51,29,10,51,0
805,2021-04-12,I,Franche_Comté,2021-S16,305800,117063700,261.22529870489313,0.0,8,66,29,21,0.0,0.0,0,0,53,0,44,0,43,29,40,0,0,20,,11,0.0,59,17,0.0,0.0,0.0,0,0,0.0,0,0,0,0,63,37,0,0,44
806,2021-04-19,I,Franche_Comté,2021-S17,218100,117063700,186.30882160738128,0.0,0,43,25,26,30.0,0.0,0,27,23,0,72,29,62,37,38,0,0,0,,19,0.0,51,15,40.0,34.0,0.0,0,37,91.0,0,33,0,0,83,0,7,41,0
807,2021-04-26,I,Franche_Comté,2021-S18,188600,117063700,161.10886636933566,0.0,12,42,36,64,0.0,0.0,28,26,28,0,34,17,44,0,44,0,0,56,,22,0.0,41,15,0.0,29.0,0.0,40,0,0.0,0,31,56,0,54,34,11,40,96
808,2021-05-03,I,Franche_Comté,2021-S19,150700,117063700,128.73333065672793,0.0,0,56,19,0,48.0,0.0,0,30,19,0,45,24,55,22,58,0,0,22,,0,0.0,0,11,0.0,33.0,0.0,0,18,0.0,47,0,29,0,91,28,9,36,0
809,2021-05-10,I,Franche_Comté,2021-S20,149700,117063700,127.8790948859467,0.0,0,33,0,0,0.0,0.0,0,0,16,0,38,38,38,20,33,0,0,37,,55,21.0,39,11,34.0,0.0,0.0,0,0,0.0,0,23,0,0,34,34,0,0,43
810,2021-05-17,I,Franche_Comté,2021-S21,100400,117063700,85.7652713864332,0.0,0,46,33,21,0.0,0.0,33,63,22,0,66,20,45,35,61,0,0,0,,50,0.0,70,9,20.0,46.0,29.0,0,60,0.0,21,0,30,0,54,30,19,30,0
811,2021-05-24,I,Franche_Comté,2021-S22,75600,117063700,64.58022427105927,0.0,0,49,62,0,0.0,0.0,0,28,18,0,61,0,35,38,46,0,0,20,,70,0.0,24,8,0.0,0.0,0.0,0,34,0.0,24,26,67,0,48,26,0,0,0
812,2021-05-31,I,Franche_Comté,2021-S23,45600,117063700,38.953151147623046,0.0,7,37,0,0,0.0,0.0,0,79,49,0,69,0,43,35,53,0,17,31,,42,0.0,0,8,0.0,0.0,0.0,0,35,0.0,19,0,0,0,57,57,7,0,0
813,2021-06-07,I,Franche_Comté,2021-S24,19100,117063700,16.315903221921058,0.0,0,48,24,19,0.0,0.0,0,86,24,88,41,33,48,60,72,0,0,17,,40,0.0,54,7,0.0,0.0,33.0,0,40,0.0,26,14,53,31,29,17,0,0,0
814,2021-06-14,I,Franche_Comté,2021-S25,15100,117063700,12.898960138796228,35.0,8,33,52,0,75.0,0.0,0,0,17,0,60,44,100,27,38,0,17,14,,81,0.0,0,7,0.0,0.0,0.0,0,26,0.0,0,17,0,0,50,34,0,0,0
815,2021-06-21,I,Franche_Comté,2021-S26,14600,117063700,12.471842253405626,0.0,0,34,31,48,0.0,0.0,0,36,10,0,37,38,35,0,54,0,0,0,,50,0.0,0,7,0.0,73.0,0.0,24,32,0.0,33,15,39,0,77,0,11,0,0
816,2021-06-28,I,Franche_Comté,2021-S27,17700,117063700,15.119973142827366,0.0,21,33,0,66,0.0,0.0,43,0,42,0,51,0,41,0,39,0,39,0,,64,0.0,52,7,0.0,0.0,0.0,0,19,0.0,0,17,31,0,71,34,0,35,0
817,2021-07-05,I,Franche_Comté,2021-S28,44000,117063700,37.58637391437311,33.0,19,38,26,44,0.0,0.0,0,45,38,56,55,79,56,60,46,0,0,27,,33,0.0,41,7,0.0,0.0,0.0,0,22,0.0,35,0,0,0,64,29,0,60,68
818,2021-07-12,I,Franche_Comté,2021-S29,126200,117063700,107.80455427258836,0.0,14,34,66,36,0.0,42.0,36,0,32,0,48,0,29,0,41,0,33,0,,15,0.0,20,9,0.0,60.0,0.0,0,0,0.0,0,39,75,0,58,37,0,0,35
819,2021-07-19,I,Franche_Comté,2021-S30,157600,117063700,134.62755747511824,0.0,11,30,0,28,35.0,0.0,0,26,50,0,88,58,35,54,64,0,39,100,,42,0.0,0,11,0.0,34.0,0.0,0,47,0.0,20,32,46,0,66,32,0,0,0
820,2021-07-26,I,Franche_Comté,2021-S31,174500,117063700,149.06414200132065,0.0,6,36,0,22,49.0,0.0,0,41,17,0,66,34,50,0,39,0,0,0,,35,0.0,0,9,0.0,0.0,0.0,0,100,0.0,16,66,42,0,27,34,0,0,0
821,2021-08-02,I,Franche_Comté,2021-S32,209700,117063700,179.13324113281914,0.0,11,51,26,45,0.0,0.0,18,47,0,0,61,38,67,46,36,0,37,20,,37,0.0,0,9,0.0,67.0,41.0,23,21,0.0,0,0,0,0,50,0,0,0,0
822,2021-08-09,I,Franche_Comté,2021-S33,181100,117063700,154.70209808847662,0.0,0,61,0,62,0.0,0.0,0,0,42,0,55,41,48,18,28,13,41,16,,100,0.0,0,7,0.0,0.0,0.0,0,0,0.0,0,38,53,0,34,53,0,70,0
823,2021-08-16,I,Franche_Comté,2021-S34,156500,117063700,133.6878981272589,0.0,0,64,36,54,84.0,100.0,0,0,24,0,60,0,79,19,47,0,0,0,,40,0.0,22,8,0.0,0.0,0.0,0,55,0.0,0,0,0,0,90,0,0,0,0
824,2021-08-23,I,Franche_Comté,2021-S35,117200,117063700,100.11643233555748,0.0,6,62,0,0,0.0,83.0,34,0,20,0,82,41,69,51,62,0,0,0,,36,0.0,19,8,0.0,0.0,0.0,0,0,0.0,0,0,0,0,35,50,0,43,0
