,region,week,date,P,pop,incidence
0,A,2020-S20,2020-05-11,15000,189581100,7.912181119320438
1,A,2020-S21,2020-05-18,18200,189581100,9.600113091442132
2,A,2020-S22,2020-05-25,16700,189581100,8.80889497951009
3,A,2020-S23,2020-06-01,8300,189581100,4.378073552690643
4,A,2020-S24,2020-06-08,6700,189581100,3.534107566629796
5,A,2020-S25,2020-06-15,6900,189581100,3.6396033148874016
6,A,2020-S26,2020-06-22,6400,189581100,3.375863944243387
7,A,2020-S27,2020-06-29,6000,189581100,3.164872447728176
8,A,2020-S28,2020-07-06,6400,189581100,3.375863944243387
9,A,2020-S29,2020-07-13,12300,189581100,6.48798851784276
10,A,2020-S30,2020-07-20,11400,189581100,6.013257650683533
11,A,2020-S31,2020-07-27,15200,189581100,8.017676867578045
12,A,2020-S32,2020-08-03,15600,189581100,8.228668364093256
13,A,2020-S33,2020-08-10,23600,189581100,12.44849829439749
14,A,2020-S34,2020-08-17,47500,189581100,25.05524021118139
15,A,2020-S35,2020-08-24,60700,189581100,32.017959596183374
16,A,2020-S36,2020-08-31,68400,189581100,36.0795459041012
17,A,2020-S37,2020-09-07,87800,189581100,46.312633485088966
18,A,2020-S38,2020-09-14,92700,189581100,48.89727931740031
19,A,2020-S39,2020-09-21,81900,189581100,43.2005089114896
20,A,2020-S40,2020-09-28,72200,189581100,38.083965120995714
21,A,2020-S41,2020-10-05,162100,189581100,85.50430396278954
22,A,2020-S42,2020-10-12,308700,189581100,162.83268743561464
23,A,2020-S43,2020-10-19,676400,189581100,356.78662060722297
24,A,2020-S44,2020-10-26,974100,189581100,513.8170418886692
25,A,2020-S45,2020-11-02,920000,189581100,485.2804419849869
26,A,2020-S46,2020-11-09,486500,189581100,256.6184076366262
27,A,2020-S47,2020-11-16,358800,189581100,189.25937237414487
28,A,2020-S48,2020-11-23,238000,189581100,125.53994042655096
29,A,2020-S49,2020-11-30,239500,189581100,126.331158538483
30,A,2020-S50,2020-12-07,264100,189581100,139.30713557416854
31,A,2020-S51,2020-12-14,332100,189581100,175.17568998175452
32,A,2020-S52,2020-12-21,285400,189581100,150.54243276360356
33,A,2020-S53,2020-12-28,385500,189581100,203.3430547665353
34,A,2021-S01,2020-12-28,388000,189581100,204.66175161975536
35,A,2021-S02,2021-01-04,349200,189581100,184.19557645777985
36,A,2021-S03,2021-01-11,406300,189581100,214.3146125853263
37,A,2021-S04,2021-01-18,385500,189581100,203.3430547665353
38,A,2021-S05,2021-01-25,333600,189581100,175.96690809368656
39,A,2021-S06,2021-02-01,265500,189581100,140.04560581197177
40,A,2021-S07,2021-02-08,256700,189581100,135.4037928886371
41,A,2021-S08,2021-02-15,247900,189581100,130.76197996530246
42,A,2021-S09,2021-02-22,267800,189581100,141.25880691693425
43,A,2021-S10,2021-03-01,302900,189581100,159.77331073614403
44,A,2021-S11,2021-03-08,366700,189581100,193.42645443032032
45,A,2021-S12,2021-03-15,425900,189581100,224.65319591457165
46,A,2021-S13,2021-03-22,447300,189581100,235.94124097813545
47,A,2021-S14,2021-03-29,491200,189581100,259.09755772068
48,A,2021-S15,2021-04-05,467300,189581100,246.49081580389608
49,A,2021-S16,2021-04-12,430600,189581100,227.1323459986254
50,A,2021-S17,2021-04-19,332700,189581100,175.49217722652733
51,A,2021-S18,2021-04-26,286400,189581100,151.0699115048916
52,A,2021-S19,2021-05-03,251100,189581100,132.44991193742413
53,A,2021-S20,2021-05-10,232000,189581100,122.37506797882278
54,A,2021-S21,2021-05-17,184300,189581100,97.2143320193838
55,A,2021-S22,2021-05-24,149400,189581100,78.80532394843156
56,A,2021-S23,2021-05-31,85600,189581100,45.1521802542553
57,A,2021-S24,2021-06-07,48200,189581100,25.42447533008301
58,A,2021-S25,2021-06-14,34900,189581100,18.409008070952225
59,A,2021-S26,2021-06-21,28100,189581100,14.822152630193624
60,A,2021-S27,2021-06-28,58300,189581100,30.752010617092104
61,A,2021-S28,2021-07-05,119000,189581100,62.769970213275485
62,A,2021-S29,2021-07-12,271700,189581100,143.31597400795752
63,A,2021-S30,2021-07-19,315500,189581100,166.4195428763732
64,A,2021-S31,2021-07-26,300300,189581100,158.40186600879517
65,A,2021-S32,2021-08-02,345200,189581100,182.0856614926277
66,A,2021-S33,2021-08-09,332200,189581100,175.22843785588333
67,A,2021-S34,2021-08-16,313900,189581100,165.57557689031236
68,A,2021-S35,2021-08-23,291800,189581100,153.9182967078469
69,A,2021-S36,2021-08-30,218300,189581100,115.14860922317678
70,A,2021-S37,2021-09-06,160800,189581100,84.8185815991151
71,A,2021-S38,2021-09-13,93200,189581100,49.16101868804433
72,A,2021-S39,2021-09-20,71300,189581100,37.60923425383648
73,A,2021-S40,2021-09-27,68100,189581100,35.92130228171479
74,A,2021-S41,2021-10-04,79000,189581100,41.670820561754304
75,A,2021-S42,2021-10-11,100100,189581100,52.800622002931725
76,A,2021-S43,2021-10-18,120400,189581100,63.50844045107873
77,A,2021-S44,2021-10-25,187600,189581100,98.95501186563428
78,A,2021-S45,2021-11-01,284600,189581100,150.12044977057312
79,A,2021-S46,2021-11-08,493200,189581100,260.15251520325603
80,A,2021-S47,2021-11-15,769200,189581100,405.7366477987521
81,A,2021-S48,2021-11-22,1162700,189581100,613.2995324955916
82,A,2021-S49,2021-11-29,1303200,189581100,687.4102956465597
83,A,2021-S50,2021-12-06,1238500,189581100,653.2824210852242
84,A,2021-S51,2021-12-13,1409100,189581100,743.270294348962
85,A,2021-S52,2021-12-20,3227900,189581100,1702.6486290036298
86,A,2022-S01,2021-12-27,5237800,189581100,2762.82815111844
87,A,2022-S02,2022-01-03,5397800,189581100,2847.224749724524
88,A,2022-S03,2022-01-10,7189200,189581100,3792.1501668679
89,A,2022-S04,2022-01-17,6783700,189581100,3578.257537275604
90,A,2022-S05,2022-01-24,4967900,189581100,2620.4616388448003
91,A,2022-S06,2022-01-31,2726700,189581100,1438.2762838700692
92,A,2022-S07,2022-02-07,1814100,189581100,956.8991845706138
93,A,2022-S08,2022-02-14,1318000,189581100,695.2169810176225
94,A,2022-S09,2022-02-21,1282400,189581100,676.4387378277687
95,A,2022-S10,2022-02-28,1819000,189581100,959.4838304029252
96,A,2022-S11,2022-03-07,2588700,189581100,1365.4842175723213
97,A,2022-S12,2022-03-14,3380600,189581100,1783.1946327983117
98,A,2022-S13,2022-03-21,3172900,189581100,1673.6372982327878
99,A,2022-S14,2022-03-28,2768100,189581100,1460.1139037593937
100,A,2022-S15,2022-04-04,2118700,189581100,1117.5692091669475
101,A,2022-S16,2022-04-11,1503800,189581100,793.2225311489384
102,A,2022-S17,2022-04-18,1081800,189581100,570.62650232539
103,A,2022-S18,2022-04-25,821400,189581100,433.2710380939873
104,A,2022-S19,2022-05-02,618700,189581100,326.3510972349037
105,A,2022-S20,2022-05-09,386200,189581100,203.7122898854369
106,A,2022-S21,2022-05-16,258700,189581100,136.45875037121317
107,A,2022-S22,2022-05-23,358800,189581100,189.25937237414487
108,B,2020-S20,2020-05-11,3800,346731700,1.0959482504772422
109,B,2020-S21,2020-05-18,5100,346731700,1.4708779151141935
110,B,2020-S22,2020-05-25,5500,346731700,1.58624088884864
111,B,2020-S23,2020-06-01,3300,346731700,0.951744533309184
112,B,2020-S24,2020-06-08,3100,346731700,0.8940630464419608
113,B,2020-S25,2020-06-15,3300,346731700,0.951744533309184
114,B,2020-S26,2020-06-22,3400,346731700,0.9805852767427956
115,B,2020-S27,2020-06-29,5400,346731700,1.5574001454150284
116,B,2020-S28,2020-07-06,8100,346731700,2.3361002181225428
117,B,2020-S29,2020-07-13,11400,346731700,3.287844751431727
118,B,2020-S30,2020-07-20,15300,346731700,4.41263374534258
119,B,2020-S31,2020-07-27,10800,346731700,3.1148002908300567
120,B,2020-S32,2020-08-03,21700,346731700,6.258441325093725
121,B,2020-S33,2020-08-10,51200,346731700,14.76646063800916
122,B,2020-S34,2020-08-17,159500,346731700,46.00098577661056
123,B,2020-S35,2020-08-24,270400,346731700,77.98537024448586
124,B,2020-S36,2020-08-31,378400,346731700,109.13337315278643
125,B,2020-S37,2020-09-07,360800,346731700,104.05740230847078
126,B,2020-S38,2020-09-14,367900,346731700,106.1050950922572
127,B,2020-S39,2020-09-21,296400,346731700,85.4839635372249
128,B,2020-S40,2020-09-28,297200,346731700,85.71468948469378
129,B,2020-S41,2020-10-05,353700,346731700,102.00970952468435
130,B,2020-S42,2020-10-12,489400,346731700,141.14659836409535
131,B,2020-S43,2020-10-19,805900,346731700,232.4275513314762
132,B,2020-S44,2020-10-26,1090100,346731700,314.3929441698005
133,B,2020-S45,2020-11-02,1087900,346731700,313.758447814261
134,B,2020-S46,2020-11-09,661000,346731700,190.6373140961729
135,B,2020-S47,2020-11-16,424300,346731700,122.37127438881416
136,B,2020-S48,2020-11-23,312500,346731700,90.12732323003635
137,B,2020-S49,2020-11-30,336400,346731700,97.02026091066956
138,B,2020-S50,2020-12-07,335000,346731700,96.61649050259898
139,B,2020-S51,2020-12-14,332700,346731700,95.95315340362592
140,B,2020-S52,2020-12-21,268100,346731700,77.3220331455128
141,B,2020-S53,2020-12-28,336200,346731700,96.96257942380232
142,B,2021-S01,2020-12-28,481500,346731700,138.86817963284005
143,B,2021-S02,2021-01-04,523000,346731700,150.83708815778886
144,B,2021-S03,2021-01-11,572100,346731700,164.99789318369218
145,B,2021-S04,2021-01-18,610600,346731700,176.10157940563263
146,B,2021-S05,2021-01-25,474800,346731700,136.93584982278807
147,B,2021-S06,2021-02-01,346900,346731700,100.04853897119877
148,B,2021-S07,2021-02-08,324500,346731700,93.58821244206976
149,B,2021-S08,2021-02-15,336300,346731700,96.99142016723592
150,B,2021-S09,2021-02-22,280000,346731700,80.75408161411258
151,B,2021-S10,2021-03-01,376000,346731700,108.44119531037974
152,B,2021-S11,2021-03-08,466700,346731700,134.5997496046655
153,B,2021-S12,2021-03-15,627900,346731700,181.09102801964747
154,B,2021-S13,2021-03-22,669800,346731700,193.17529951833075
155,B,2021-S14,2021-03-29,544100,346731700,156.9224850222809
156,B,2021-S15,2021-04-05,557800,346731700,160.8736668726857
157,B,2021-S16,2021-04-12,492200,346731700,141.95413918023647
158,B,2021-S17,2021-04-19,377400,346731700,108.84496571845033
159,B,2021-S18,2021-04-26,305900,346731700,88.22383416341799
160,B,2021-S19,2021-05-03,240600,346731700,69.3908287012696
161,B,2021-S20,2021-05-10,279700,346731700,80.66755938381175
162,B,2021-S21,2021-05-17,281200,346731700,81.10017053531593
163,B,2021-S22,2021-05-24,219100,346731700,63.1900688630431
164,B,2021-S23,2021-05-31,144900,346731700,41.79023723530327
165,B,2021-S24,2021-06-07,98600,346731700,28.436973025541075
166,B,2021-S25,2021-06-14,73300,346731700,21.14026493683733
167,B,2021-S26,2021-06-21,99000,346731700,28.55233599927552
168,B,2021-S27,2021-06-28,144800,346731700,41.76139649186965
169,B,2021-S28,2021-07-05,391200,346731700,112.82498831228874
170,B,2021-S29,2021-07-12,933800,346731700,269.31486218306543
171,B,2021-S30,2021-07-19,977400,346731700,281.8894263201201
172,B,2021-S31,2021-07-26,886000,346731700,255.5289868217991
173,B,2021-S32,2021-08-02,821900,346731700,237.04207028085403
174,B,2021-S33,2021-08-09,657900,346731700,189.74325104973096
175,B,2021-S34,2021-08-16,465700,346731700,134.3113421703294
176,B,2021-S35,2021-08-23,349500,346731700,100.79839830047268
177,B,2021-S36,2021-08-30,246800,346731700,71.17895479415353
178,B,2021-S37,2021-09-06,180200,346731700,51.971019667368175
179,B,2021-S38,2021-09-13,141500,346731700,40.80965195856047
180,B,2021-S39,2021-09-20,107700,346731700,31.06148067799973
181,B,2021-S40,2021-09-27,106700,346731700,30.773073243663617
182,B,2021-S41,2021-10-04,133600,346731700,38.53123322730515
183,B,2021-S42,2021-10-11,182100,346731700,52.51899379260679
184,B,2021-S43,2021-10-18,198400,346731700,57.22003497228549
185,B,2021-S44,2021-10-25,249800,346731700,72.04417709716188
186,B,2021-S45,2021-11-01,404400,346731700,116.63196644552546
187,B,2021-S46,2021-11-08,782400,346731700,225.64997662457748
188,B,2021-S47,2021-11-15,1275100,346731700,367.748319521982
189,B,2021-S48,2021-11-22,1805300,346731700,520.6619412069908
190,B,2021-S49,2021-11-29,1826000,346731700,526.6319750977485
191,B,2021-S50,2021-12-06,1658300,346731700,478.2660483595818
192,B,2021-S51,2021-12-13,2173300,346731700,626.7958770426817
193,B,2021-S52,2021-12-20,5015500,346731700,1446.5074869127916
194,B,2022-S01,2021-12-27,8394700,346731700,2421.093889021396
195,B,2022-S02,2022-01-03,9453200,346731700,2726.373158266176
196,B,2022-S03,2022-01-10,12729600,346731700,3671.3112761250272
197,B,2022-S04,2022-01-17,14227000,346731700,4103.172568299928
198,B,2022-S05,2022-01-24,11999100,346731700,3460.629645342494
199,B,2022-S06,2022-01-31,7628700,346731700,2200.173794319931
200,B,2022-S07,2022-02-07,4438500,346731700,1280.0963973008525
201,B,2022-S08,2022-02-14,2965200,346731700,855.1857242934523
202,B,2022-S09,2022-02-21,2444800,346731700,705.0984954649373
203,B,2022-S10,2022-02-28,2679100,346731700,772.6723573298895
204,B,2022-S11,2022-03-07,3265200,346731700,941.7079545942872
205,B,2022-S12,2022-03-14,3731200,346731700,1076.1058189949174
206,B,2022-S13,2022-03-21,3734900,346731700,1077.172926501961
207,B,2022-S14,2022-03-28,3663500,346731700,1056.5806356903624
208,B,2022-S15,2022-04-04,3450400,346731700,995.121011433336
209,B,2022-S16,2022-04-11,2177900,346731700,628.1225512406279
210,B,2022-S17,2022-04-18,1586900,346731700,457.67375754798303
211,B,2022-S18,2022-04-25,1085600,346731700,313.09511071528794
212,B,2022-S19,2022-05-02,888500,346731700,256.25000540763943
213,B,2022-S20,2022-05-09,698700,346731700,201.51027437064448
214,B,2022-S21,2022-05-16,517500,346731700,149.25084726894022
215,B,2022-S22,2022-05-23,703400,346731700,202.86578931202425
216,C,2020-S20,2020-05-11,2300,136126700,1.6896024071692033
217,C,2020-S21,2020-05-18,4600,136126700,3.3792048143384066
218,C,2020-S22,2020-05-25,2300,136126700,1.6896024071692033
219,C,2020-S23,2020-06-01,1800,136126700,1.3222975360454636
220,C,2020-S24,2020-06-08,1700,136126700,1.2488365618207156
221,C,2020-S25,2020-06-15,1300,136126700,0.9549926649217236
222,C,2020-S26,2020-06-22,1000,136126700,0.7346097422474798
223,C,2020-S27,2020-06-29,2300,136126700,1.6896024071692033
224,C,2020-S28,2020-07-06,500,136126700,0.3673048711237399
225,C,2020-S29,2020-07-13,1300,136126700,0.9549926649217236
226,C,2020-S30,2020-07-20,2800,136126700,2.056907278292943
227,C,2020-S31,2020-07-27,3100,136126700,2.277290200967187
228,C,2020-S32,2020-08-03,6800,136126700,4.995346247282862
229,C,2020-S33,2020-08-10,7600,136126700,5.583034041080846
230,C,2020-S34,2020-08-17,20900,136126700,15.353343612972326
231,C,2020-S35,2020-08-24,35700,136126700,26.225567798235023
232,C,2020-S36,2020-08-31,59900,136126700,44.00312356062404
233,C,2020-S37,2020-09-07,73500,136126700,53.99381605518976
234,C,2020-S38,2020-09-14,79600,136126700,58.47493548289938
235,C,2020-S39,2020-09-21,82500,136126700,60.60530373541708
236,C,2020-S40,2020-09-28,130200,136126700,95.64618844062188
237,C,2020-S41,2020-10-05,223300,136126700,164.03835544386223
238,C,2020-S42,2020-10-12,339100,136126700,249.1061635961204
239,C,2020-S43,2020-10-19,679500,136126700,499.16731985716245
240,C,2020-S44,2020-10-26,868700,136126700,638.1554830903856
241,C,2020-S45,2020-11-02,791000,136126700,581.0763061177565
242,C,2020-S46,2020-11-09,469500,136126700,344.8992739851917
243,C,2020-S47,2020-11-16,266800,136126700,195.9938792316276
244,C,2020-S48,2020-11-23,178700,136126700,131.27476093962463
245,C,2020-S49,2020-11-30,161700,136126700,118.78639532141746
246,C,2020-S50,2020-12-07,177700,136126700,130.54015119737713
247,C,2020-S51,2020-12-14,320600,136126700,235.515883364542
248,C,2020-S52,2020-12-21,202100,136126700,148.46462890821564
249,C,2020-S53,2020-12-28,231500,136126700,170.06215533029155
250,C,2021-S01,2020-12-28,289800,136126700,212.88990330331964
251,C,2021-S02,2021-01-04,264600,136126700,194.3777377986832
252,C,2021-S03,2021-01-11,298100,136126700,218.9871641639737
253,C,2021-S04,2021-01-18,260900,136126700,191.65968175236748
254,C,2021-S05,2021-01-25,233400,136126700,171.45791384056176
255,C,2021-S06,2021-02-01,178200,136126700,130.9074560685009
256,C,2021-S07,2021-02-08,193200,136126700,141.92660220221308
257,C,2021-S08,2021-02-15,171500,136126700,125.98557079544278
258,C,2021-S09,2021-02-22,152800,136126700,112.2483686154149
259,C,2021-S10,2021-03-01,174600,136126700,128.26286099640998
260,C,2021-S11,2021-03-08,220500,136126700,161.98144816556928
261,C,2021-S12,2021-03-15,290500,136126700,213.40413012289287
262,C,2021-S13,2021-03-22,365700,136126700,268.64678273990336
263,C,2021-S14,2021-03-29,363100,136126700,266.7367974100599
264,C,2021-S15,2021-04-05,365700,136126700,268.64678273990336
265,C,2021-S16,2021-04-12,351900,136126700,258.50916829688816
266,C,2021-S17,2021-04-19,260900,136126700,191.65968175236748
267,C,2021-S18,2021-04-26,203000,136126700,149.1257776762384
268,C,2021-S19,2021-05-03,173100,136126700,127.16094638303876
269,C,2021-S20,2021-05-10,165300,136126700,121.4309903935084
270,C,2021-S21,2021-05-17,128600,136126700,94.47081285302588
271,C,2021-S22,2021-05-24,80400,136126700,59.062623276697366
272,C,2021-S23,2021-05-31,48900,136126700,35.92241639590176
273,C,2021-S24,2021-06-07,26400,136126700,19.393697195333463
274,C,2021-S25,2021-06-14,15800,136126700,11.60683392751018
275,C,2021-S26,2021-06-21,14100,136126700,10.357997365689464
276,C,2021-S27,2021-06-28,20500,136126700,15.059499716073336
277,C,2021-S28,2021-07-05,37500,136126700,27.547865334280488
278,C,2021-S29,2021-07-12,96800,136126700,71.11022304955604
279,C,2021-S30,2021-07-19,118700,136126700,87.19817640477584
280,C,2021-S31,2021-07-26,140700,136126700,103.3595907342204
281,C,2021-S32,2021-08-02,168000,136126700,123.4144366975766
282,C,2021-S33,2021-08-09,134600,136126700,98.87847130651078
283,C,2021-S34,2021-08-16,107800,136126700,79.19093021427831
284,C,2021-S35,2021-08-23,86000,136126700,63.17643783328325
285,C,2021-S36,2021-08-30,73000,136126700,53.62651118406602
286,C,2021-S37,2021-09-06,50900,136126700,37.39163588039672
287,C,2021-S38,2021-09-13,52900,136126700,38.86085536489168
288,C,2021-S39,2021-09-20,45200,136126700,33.20436034958608
289,C,2021-S40,2021-09-27,34100,136126700,25.050192210639057
290,C,2021-S41,2021-10-04,41500,136126700,30.48630430327041
291,C,2021-S42,2021-10-11,49000,136126700,35.99587737012651
292,C,2021-S43,2021-10-18,55700,136126700,40.91776264318462
293,C,2021-S44,2021-10-25,83800,136126700,61.5602964003388
294,C,2021-S45,2021-11-01,117600,136126700,86.39010568830362
295,C,2021-S46,2021-11-08,211600,136126700,155.4434214595667
296,C,2021-S47,2021-11-15,349000,136126700,256.3788000443704
297,C,2021-S48,2021-11-22,526600,136126700,386.8454902675229
298,C,2021-S49,2021-11-29,564700,136126700,414.8341214471519
299,C,2021-S50,2021-12-06,656700,136126700,482.41821773392
300,C,2021-S51,2021-12-13,934100,136126700,686.1989602333708
301,C,2021-S52,2021-12-20,1940700,136126700,1425.657126779684
302,C,2022-S01,2021-12-27,2852800,136126700,2095.6946726836104
303,C,2022-S02,2022-01-03,3011400,136126700,2212.2037778040603
304,C,2022-S03,2022-01-10,4246300,136126700,3119.3733485054736
305,C,2022-S04,2022-01-17,4764400,136126700,3499.9746559638925
306,C,2022-S05,2022-01-24,3644300,136126700,2677.1382836724906
307,C,2022-S06,2022-01-31,2207200,136126700,1621.4306230886373
308,C,2022-S07,2022-02-07,1191400,136126700,875.2140469136473
309,C,2022-S08,2022-02-14,801800,136126700,589.0100913340293
310,C,2022-S09,2022-02-21,659300,136126700,484.3282030637634
311,C,2022-S10,2022-02-28,804900,136126700,591.2873815349965
312,C,2022-S11,2022-03-07,1253000,136126700,920.4660070360922
313,C,2022-S12,2022-03-14,1892200,136126700,1390.0285542806812
314,C,2022-S13,2022-03-21,2013900,136126700,1479.4305599121994
315,C,2022-S14,2022-03-28,2172300,136126700,1595.7927430842
316,C,2022-S15,2022-04-04,2024100,136126700,1486.923579283124
317,C,2022-S16,2022-04-11,1204300,136126700,884.6905125886399
318,C,2022-S17,2022-04-18,839700,136126700,616.8518005652088
319,C,2022-S18,2022-04-25,531100,136126700,390.15123410763647
320,C,2022-S19,2022-05-02,417100,136126700,306.4057234914238
321,C,2022-S20,2022-05-09,284900,136126700,209.290315566307
322,C,2022-S21,2022-05-16,173400,136126700,127.381329305713
323,C,2022-S22,2022-05-23,234300,136126700,172.1190626085845
324,D,2020-S20,2020-05-11,10400,161240200,6.450004403368391
325,D,2020-S21,2020-05-18,10900,161240200,6.760100768914948
326,D,2020-S22,2020-05-25,4800,161240200,2.9769251092469493
327,D,2020-S23,2020-06-01,3500,161240200,2.1706745588259007
328,D,2020-S24,2020-06-08,2300,161240200,1.4264432815141632
329,D,2020-S25,2020-06-15,2600,161240200,1.6125011008420975
330,D,2020-S26,2020-06-22,3400,161240200,2.108655285716589
331,D,2020-S27,2020-06-29,4500,161240200,2.7908672899190154
332,D,2020-S28,2020-07-06,4900,161240200,3.038944382356261
333,D,2020-S29,2020-07-13,3700,161240200,2.294713105044524
334,D,2020-S30,2020-07-20,4700,161240200,2.9149058361376383
335,D,2020-S31,2020-07-27,6000,161240200,3.721156386558688
336,D,2020-S32,2020-08-03,8700,161240200,5.395676760510096
337,D,2020-S33,2020-08-10,13300,161240200,8.248563323538423
338,D,2020-S34,2020-08-17,39500,161240200,24.49761287817802
339,D,2020-S35,2020-08-24,62000,161240200,38.4519493277731
340,D,2020-S36,2020-08-31,75700,161240200,46.94858974374877
341,D,2020-S37,2020-09-07,108900,161240200,67.53898841604017
342,D,2020-S38,2020-09-14,122000,161240200,75.66351319335996
343,D,2020-S39,2020-09-21,130600,161240200,80.99717068076075
344,D,2020-S40,2020-09-28,137600,161240200,85.33851979841255
345,D,2020-S41,2020-10-05,223800,161240200,138.799133218639
346,D,2020-S42,2020-10-12,393500,161240200,244.0458396851405
347,D,2020-S43,2020-10-19,694100,161240200,430.4757746517307
348,D,2020-S44,2020-10-26,918300,161240200,569.5229849628071
349,D,2020-S45,2020-11-02,934200,161240200,579.3840493871876
350,D,2020-S46,2020-11-09,548000,161240200,339.8656166390267
351,D,2020-S47,2020-11-16,371000,161240200,230.09150323554547
352,D,2020-S48,2020-11-23,274500,161240200,170.24290468505993
353,D,2020-S49,2020-11-30,264300,161240200,163.91693882791014
354,D,2020-S50,2020-12-07,309400,161240200,191.8876310002096
355,D,2020-S51,2020-12-14,354300,161240200,219.73428462629045
356,D,2020-S52,2020-12-21,293400,161240200,181.96454730271967
357,D,2020-S53,2020-12-28,325600,161240200,201.93475324391807
358,D,2021-S01,2020-12-28,386400,161240200,239.64247129437945
359,D,2021-S02,2021-01-04,338500,161240200,209.93523947501927
360,D,2021-S03,2021-01-11,349100,161240200,216.50928242460628
361,D,2021-S04,2021-01-18,318400,161240200,197.46936558004765
362,D,2021-S05,2021-01-25,280600,161240200,174.02608034472792
363,D,2021-S06,2021-02-01,231900,161240200,143.82269434049326
364,D,2021-S07,2021-02-08,210000,161240200,130.24047352955404
365,D,2021-S08,2021-02-15,216800,161240200,134.45778410098723
366,D,2021-S09,2021-02-22,190600,161240200,118.20873454634764
367,D,2021-S10,2021-03-01,227900,161240200,141.3419234161208
368,D,2021-S11,2021-03-08,285000,161240200,176.75492836153765
369,D,2021-S12,2021-03-15,389500,161240200,241.5650687607681
370,D,2021-S13,2021-03-22,443700,161240200,275.1795147860149
371,D,2021-S14,2021-03-29,401200,161240200,248.8213237145576
372,D,2021-S15,2021-04-05,386900,161240200,239.952567659926
373,D,2021-S16,2021-04-12,380600,161240200,236.0453534540394
374,D,2021-S17,2021-04-19,274200,161240200,170.05684686573198
375,D,2021-S18,2021-04-26,215800,161240200,133.8375913698941
376,D,2021-S19,2021-05-03,188600,161240200,116.9683490841614
377,D,2021-S20,2021-05-10,192900,161240200,119.63517782786178
378,D,2021-S21,2021-05-17,162000,161240200,100.47122243708456
379,D,2021-S22,2021-05-24,127100,161240200,78.82649612193485
380,D,2021-S23,2021-05-31,62700,161240200,38.88608423953828
381,D,2021-S24,2021-06-07,28300,161240200,17.55145428993514
382,D,2021-S25,2021-06-14,16700,161240200,10.357218609255012
383,D,2021-S26,2021-06-21,18500,161240200,11.473565525222618
384,D,2021-S27,2021-06-28,27000,161240200,16.745203739514093
385,D,2021-S28,2021-07-05,54300,161240200,33.67646529835612
386,D,2021-S29,2021-07-12,123100,161240200,76.34572519756239
387,D,2021-S30,2021-07-19,138200,161240200,85.71063543706842
388,D,2021-S31,2021-07-26,153700,161240200,95.32362276901168
389,D,2021-S32,2021-08-02,174700,161240200,108.3476701219671
390,D,2021-S33,2021-08-09,162900,161240200,101.02939589506836
391,D,2021-S34,2021-08-16,153200,161240200,95.01352640346514
392,D,2021-S35,2021-08-23,118700,161240200,73.6168771807527
393,D,2021-S36,2021-08-30,84800,161240200,52.5923435966961
394,D,2021-S37,2021-09-06,62200,161240200,38.57598787399172
395,D,2021-S38,2021-09-13,49000,161240200,30.38944382356261
396,D,2021-S39,2021-09-20,48400,161240200,30.01732818490674
397,D,2021-S40,2021-09-27,44900,161240200,27.84665362608084
398,D,2021-S41,2021-10-04,47500,161240200,29.459154726922936
399,D,2021-S42,2021-10-11,50600,161240200,31.381752193311595
400,D,2021-S43,2021-10-18,57100,161240200,35.41300494541684
401,D,2021-S44,2021-10-25,81600,161240200,50.60772685719815
402,D,2021-S45,2021-11-01,115800,161240200,71.81831826058266
403,D,2021-S46,2021-11-08,245100,161240200,152.00923839092238
404,D,2021-S47,2021-11-15,418800,161240200,259.7367157817964
405,D,2021-S48,2021-11-22,692100,161240200,429.2353891895445
406,D,2021-S49,2021-11-29,800300,161240200,496.3402426938195
407,D,2021-S50,2021-12-06,709600,161240200,440.088761983674
408,D,2021-S51,2021-12-13,838100,161240200,519.7835279291393
409,D,2021-S52,2021-12-20,1859500,161240200,1153.2483834676464
410,D,2022-S01,2021-12-27,3584800,161240200,2223.266902422597
411,D,2022-S02,2022-01-03,4049500,161240200,2511.470464561567
412,D,2022-S03,2022-01-10,5528900,161240200,3428.9835909407207
413,D,2022-S04,2022-01-17,5235500,161240200,3247.019043638001
414,D,2022-S05,2022-01-24,3851700,161240200,2388.796342351349
415,D,2022-S06,2022-01-31,2219900,161240200,1376.765843753605
416,D,2022-S07,2022-02-07,1272000,161240200,788.8851539504416
417,D,2022-S08,2022-02-14,814300,161240200,505.0229409291231
418,D,2022-S09,2022-02-21,672700,161240200,417.20365020633807
419,D,2022-S10,2022-02-28,801200,161240200,496.89841615180336
420,D,2022-S11,2022-03-07,1202000,161240200,745.4716627739236
421,D,2022-S12,2022-03-14,1842300,161240200,1142.581068492845
422,D,2022-S13,2022-03-21,2217400,161240200,1375.215361925872
423,D,2022-S14,2022-03-28,2395900,161240200,1485.919764425993
424,D,2022-S15,2022-04-04,2321600,161240200,1439.8394445057745
425,D,2022-S16,2022-04-11,1394600,161240200,864.9207827824575
426,D,2022-S17,2022-04-18,962000,161240200,596.6254073115762
427,D,2022-S18,2022-04-25,667600,161240200,414.0406672777633
428,D,2022-S19,2022-05-02,512100,161240200,317.60069759278394
429,D,2022-S20,2022-05-09,353600,161240200,219.30014971452528
430,D,2022-S21,2022-05-16,229800,161240200,142.52028960519772
431,D,2022-S22,2022-05-23,285400,161240200,177.00300545397488
432,E,2020-S20,2020-05-11,4200,225830600,1.8598011075558405
